"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2014-07-09","0.690497229415442","0.197534398866936","1.51273311954206",0.708282343849407,0.726898245146393,0.726826003507623,0.694440230538182
"2014-07-10","0.690939567624318","0.198458736222301","1.50450544829135",0.70976172362714,0.717829964867585,0.71335646509248,0.689656797815613
"2014-07-11","0.706603865120209","0.208416513344228","1.5772995605681",0.710474894993527,0.708222615806684,0.7000005736086,0.684822441911832
"2014-07-12","0.726964302685922","0.208267287295713","1.72317275715756",0.708923589329146,0.699035390229706,0.685874847636558,0.679710129401269
"2014-07-13","0.740245134518578","0.207541858997594","1.80787495497719",0.707496953561073,0.690384922771283,0.673045155761557,0.674475968731508
"2014-07-14","0.715505994778948","0.202017483839705","1.7116169996123",0.704118665631641,0.683094984025338,0.660905083070362,0.668984077085773
"2014-07-15","0.691709031160604","0.195925785956895","1.64682259430913",0.695699518043238,0.674557265303351,0.649511419164363,0.663402232236282
"2014-07-16","0.680510779038932","0.19079394206995","1.66345127866773",0.682176451313479,0.664090514188746,0.638713788977292,0.657754248455636
"2014-07-17","0.667291552118294","0.188223604540562","1.60233492131089",0.665364614300688,0.652466661247986,0.627598891554035,0.652223914863068
"2014-07-18","0.647669832001385","0.184484568833888","1.54427096879764",0.651798100030162,0.640165714554397,0.616811652104223,0.646460037635597
"2014-07-19","0.632302835577614","0.182947031833963","1.47360297411255",0.636189383347853,0.626434238003587,0.607165109519189,0.64030977256122
"2014-07-20","0.62256227542904","0.182521615119943","1.40678686794288",0.616911686926892,0.61031591341893,0.59878065712518,0.634241772584001
"2014-07-21","0.620540394885266","0.181538882012672","1.40706175210485",0.595318527381998,0.593134715597606,0.59163421762225,0.628097169757112
"2014-07-22","0.582448014384444","0.167133420990198","1.30413470586485",0.575140746699012,0.577640260912124,0.585389894640914,0.622000335327963
"2014-07-23","0.545566904092201","0.15459852393384","1.1944260261529",0.556330586881933,0.563913172889111,0.579631812701611,0.615375185056964
"2014-07-24","0.516139435304035","0.150105219626695","1.10089728531445",0.536705895237223,0.550529332808192,0.574411246194231,0.608112739679085
"2014-07-25","0.506425367220482","0.147407079099833","1.07721789586884",0.51698971985343,0.537367818240486,0.568921318313588,0.600669214891701
"2014-07-26","0.500631716858064","0.147070366428784","1.04857190363899",0.502795599869468,0.525400688401763,0.561857674038255,0.59327859066649
"2014-07-27","0.485189433916069","0.145789921814283","1.0052713969994",0.494257857972785,0.515294828808673,0.553302009550425,0.585699057594958
"2014-07-28","0.482527167198712","0.142741632230997","0.986769901417103",0.489059821190086,0.507176391479076,0.544193158880415,0.578822674505005
"2014-07-29","0.483089174496712","0.145912871569943","0.971814728481744",0.483837459244688,0.500173451219162,0.536150125412522,0.572365797336323
"2014-07-30","0.485802710815421","0.144013996709604","0.988574866927167",0.479199054610757,0.496222523978476,0.529017537771419,0.566222748170955
"2014-07-31","0.479753177825143","0.141907885440005","0.980550024423322",0.478559841434357,0.495173111214475,0.522136140226615,0.560529987486171
